,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4
66,92,92,13627408,RHF4JD5B0L6D0,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Love it,So far so good.,8/22/2015,0.095277372, ,1.0,0.584942266,1.0,0.0,0.712903336,0.756062597,0.68530971,0.826815483
67,94,94,44761264,R1D72NF092PCWS,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Five Stars,Nice quality.,8/21/2015,0.06072517, ,1.0,0.575776768,1.0,0.0,0.710178433,0.753617242,0.68240608,0.824828403
68,95,95,46858877,RGVZGNOFRC020,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,4,0,0,N,Y,Four Stars,It works great and I haven't had any issues at all.,8/21/2015,0.119663596, ,0.75,0.591411083,1.0,0.0,0.580076515,0.607788477,0.562359031,0.653217923
69,98,98,14698506,R36VT59GYKQGCS,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,0,2,N,Y,Five Stars,works great ! love it!,8/21/2015,0.120855317, ,1.0,0.591727205,1.0,0.0,0.714920498,0.757872818,0.687459179,0.828286458
70,99,99,44860250,R2MZ0FT53TI9TL,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Five Stars,This thing is still going almost a year later,8/21/2015,-0.047025032, ,1.0,0.547194387,1.0,0.0,0.701680891,0.745991462,0.673351182,0.818631743
71,100,100,3200447,R207IJ21PGITYM,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer",5,0,0,N,Y,The speed and heat settings are wonderful.,"The speed and heat settings are wonderful. I don't get that gross feeling like it is burning my hair, or blowing it insanely, like with other blow driers. It is very convenient for storage.",8/21/2015,0.299809899, ,1.0,0.639197631,1.0,0.0,0.729033456,0.770537928,0.70249781,0.838578046
72,101,101,17452818,R2CK11D0ILQMVU,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,4,0,0,N,Y,Four Stars,So far so good,8/21/2015,0.095277372, ,0.75,0.584942266,1.0,0.0,0.578153336,0.606062597,0.56030971,0.651815483
73,102,102,44761264,R399N16CXG9PT2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Five Stars,Nice quality.,8/21/2015,0.06072517, ,1.0,0.575776768,1.0,0.0,0.710178433,0.753617242,0.68240608,0.824828403
74,103,103,20049581,R1PLCZJDZBCRD9,B009ZPMPGI,711329162,conair 1875 watt ionic conditioning cord-keeper folding handle hair dryer,5,0,0,N,Y,Five Stars,Works just fine.  No problems.,8/21/2015,0.078410428, ,1.0,0.580468052,1.0,0.0,0.711573152,0.754868876,0.683892279,0.825845474
75,104,104,10542075,R1YTXAE8T6UW7C,B001L0EDGK,453645026,turbo power 1500 hair dryer,5,0,0,N,Y,Five Stars,Excellent  hair dryer,8/21/2015,0.070530151, ,1.0,0.578377689,1.0,0.0,0.710951687,0.754311167,0.683230052,0.825392283
76,105,105,11819171,R49CM7C5YRR97,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Best Hair Dryer,"This is one of the best hair dryer you will probably ever find. It is very powerful and dries my hair quite quickly. Plus the folding design makes it easy to stash away. In addition, it's relatively small so it's not taking up a ton of room in your suitcase. A win all around.",8/21/2015,0.229214473, ,1.0,0.62047112,1.0,0.0,0.723466064,0.765541695,0.696565251,0.834518139
77,106,106,31892953,R1XV1I003MONZH,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Perfect little dryer,"I love this little hair dryer. I have arthritis and the larger dryers are hard to manipulate. I also have short, thin hair so this little dryer makes it easier to use a roll brush at the same time. I wouldn't recommend it for someone with thicker hair as the heat is not as strong or powerful as an 1875 but it's great for me.",8/20/2015,0.389436481, ,1.0,0.662972446,1.0,0.0,0.736101708,0.776881049,0.710029671,0.843732426
78,107,107,831103,R1H4LZNN7KLR95,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Color me surprised!,"Holy cow...maybe it's because my old dryer died 6 weeks ago and I haven't blow dried since (what can I say?  It's hot and I'm too lazy to fancy up in the summer) but WOW this thing works fast.  It's cute, it's small, but it packs a punch!",8/20/2015,0.058422218, ,1.0,0.575165875,1.0,0.0,0.709996815,0.753454255,0.682212549,0.824695962
79,108,108,842081,R16USAHLLXL1G,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,4,0,2,N,Y,Four Stars,The dryer itself was really nice but the packaging could have been better.,8/20/2015,0.066459598, ,0.75,0.577297913,1.0,0.0,0.575880669,0.604023083,0.557887979,0.650158188
80,109,109,23884578,R1V6FYMJU478XS,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,5,0,0,N,Y,Five Stars,cool speed is perfect for my hair.  no frizz or dryness,8/20/2015,0.092647294, ,1.0,0.584244597,1.0,0.0,0.712695919,0.755876458,0.685088688,0.826664229
81,111,111,38636336,R3QA1QFU9S539H,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",4,0,0,N,Y,I wish it was a little bit stronger and a ...,I wish it was a little bit stronger and a little bit hotter but it does the trick.. I have thick THICK hair and my blow drying skills are subpar so In the hands of a skilled person id say 4 stars!,8/20/2015,0.186236532, ,0.75,0.609070567,1.0,0.0,0.58532668,0.612500027,0.567953556,0.657046499
82,112,112,28629855,R2UITL03LISL5B,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Five Stars,It's good. I like 3 level of heat.,8/20/2015,0.025973346, ,1.0,0.566558318,1.0,0.0,0.707437788,0.751157759,0.679485675,0.822829843
83,114,114,152043,R2FRB34VLWCLYY,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,2,2,N,Y,Five Stars,"I love my hot pink mini-pro, so lightweight and Powerful!  The super cute tote bag is a plus!  Perfect for travel but I use mine everyday.  I didn't think it would be as good as my big, clunky, heavy dryer, but this little baby gets HOT, has a lower setting also.  I have shoulder/ hand issues and now they don't hurt when I blow dry my hair!  Love it!!",8/20/2015,0.428056521, ,1.0,0.673216999,1.318080836,0.123287146,0.759341848,0.796048472,0.735873679,0.856223265
84,115,115,51642196,R316MKHZLAM8SU,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),4,0,0,N,Y,Four Stars,Good hair dryer. It can make your hair more straight but its kinda heavy compared to other hair dryers.,8/20/2015,0.128638429, ,0.75,0.593791794,1.0,0.0,0.5807843,0.608423651,0.56311324,0.653734061
85,116,116,15973330,R3UDNY7MS25YUK,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Five Stars,Excellent product.,8/20/2015,0.05519713, ,1.0,0.574310372,1.0,0.0,0.709742473,0.753226007,0.681941526,0.824510489
86,118,118,10850937,R3HVP5OZQEH6UK,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,0,0,N,Y,Vidal Sasson VS547,"I bought this for my sister for her to use it for college. it came really fast, she loves it and it's very affordable. thank you. 😊",8/20/2015,0.213177943, ,1.0,0.616217186,1.0,0.0,0.722201369,0.764406745,0.695217605,0.833595886
87,119,119,52632524,R1UU61RBM66JSV,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",4,2,3,Y,N,Variable heat and speeds -- Excellent safety features.,"Excellent hair dryer with some good features.  Some of these features seem to be from a marketer's mind rather than real.  It won't fix damaged hair...whatever that means.  It won't make your hair shinier, healthier, or improve your already good looks.  However, in real world day-to-day use it is very capable and effective at drying and styling.<br /><br />It feels solid and well built without being too hefty.  It has very solid cord connectors and circuit breaker protection built into the plug...excellent safety features!  The handle and controls are very well placed for ease of use.  They stay cool to the touch during use.  It has 2 speeds and 3 heat settings.  Low speed and low heat works best for us. It puts out a huge amount of hot air at high heat and high speed.  It has a cool air blow feature which is good for finishing the drying process.  It has a couple of attachments, a concentrator and diffuser, which you may find useful.  It definitely is not portable though it is transportable if weight is not an issue.<br /><br />Hair dryers are a commodity and there are a lot of choices.  This unit stands out in a crowded field and should work for almost all hair drying and styling situations and requirements.",8/19/2015,1.179306126, ,0.75,0.872497389,1.301029996,0.116678293,0.682755378,0.69833552,0.672794304,0.723876736
88,120,120,1387514,RA5LX3D3TMOXL,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",5,0,0,N,Y,Five Stars,I just love it,8/19/2015,0.057545054, ,1.0,0.574933194,1.0,0.0,0.709927639,0.753392176,0.682138836,0.824645516
89,121,121,39371412,R3JGMZZGZ157VL,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,So light and easy to use!,Love how light it is and how quickly it dries my hair!,8/19/2015,0.133379432, ,1.0,0.595049417,1.0,0.0,0.715908192,0.758759184,0.688511655,0.829006714
90,124,124,4585192,R1GHTPX91G2NAU,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,0,0,N,Y,Five Stars,WORKS GREAT!! JUST WHAT I WANTED!!!,8/19/2015,0.028391668, ,1.0,0.567199815,1.0,0.0,0.707628505,0.751328911,0.679688901,0.82296892
91,125,125,52803739,R3U9MSW3FCB3KK,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Works Anywhere,"Traveling abroad?  Most foreign countries use 220 VAC instead of the USA 120 VAC.  This means that if you try your hair dryer overseas it will work for about 1 second and fail.  This unit has a voltage selector switch so it will work no matter what the voltage is.  Folds to much smaller unit, name branded.  Remember to buy the correct country plug adaptor.",8/19/2015,0.314024538, ,1.0,0.64296828,1.0,0.0,0.73015447,0.771543937,0.703692351,0.839395523
92,126,126,14632198,R2QP950SX68QYZ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,love it,Love love love it. Best one yet.,8/19/2015,0.149093603, ,1.0,0.59921784,1.0,0.0,0.717147464,0.75987132,0.689832212,0.829910428
93,127,127,10919717,R207XVWE53FV0O,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,0,0,N,Y,He seems to enjoy it.,My boyfriend uses this more than I do.  He seems to enjoy it.,8/19/2015,0.039381746, ,1.0,0.5701151,1.0,0.0,0.708495219,0.752106709,0.680612464,0.823600954
94,128,128,29650522,R3H4UAA6ZKS3NB,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,5,0,0,N,Y,Works great!,I use it on my curly air.  Works great!,8/19/2015,0.047996743, ,1.0,0.572400359,1.0,0.0,0.709174627,0.752716416,0.681336434,0.824096398
95,129,129,16119265,R1T0RWN3BW405D,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),4,0,1,N,Y,"Feels well made, but a little heavy in hand","CONS: I took a star away because this is very heavy in hand and awkwardly balanced (and that is without adding the removable tip). The PROS: It came impressively/beautifully packaged, it looks beautiful, feels well made, it has a lot of drying power, and is not too loud.",8/19/2015,0.451708235, ,0.75,0.679490976,1.0,0.0,0.606262667,0.631288192,0.590262741,0.672313644
96,130,130,32370531,R1NM7MWCXHF2R9,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,5,2,2,N,Y,Just keeps improving the health of my hair...,"Awesome dryer! I was on the fence for a while but now I'm addicted. Leaves my fine, fizzy, dry hair soft and smooth and my hair just keeps getting healthier. If you are waiting, don't...you just have to try this once and you will be sold!",8/19/2015,0.08049032, ,1.0,0.581019775,1.318080836,0.123287146,0.731931614,0.771450253,0.706665599,0.836234906
97,131,131,3449222,R3SKWR23KH1QPA,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Five Stars,I just love it!,8/18/2015,0.057545054, ,1.0,0.574933194,1.0,0.0,0.709927639,0.753392176,0.682138836,0.824645516
98,136,136,23227968,R36J7XQGK773PO,B0015YFTTC,983445543,oster professional wall hair dryer 76932-710,5,0,0,N,Y,Great hair dryer,Great hair dryer!  Love having the hair dryer ready to use but out of the way mounted to the wall.  We have one in each bathroom!,8/18/2015,-0.097184082, ,1.0,0.533888936,1.0,0.0,0.697725181,0.742441568,0.669136015,0.815747121
99,137,137,14140059,RZPYFNFRDVJC2,B001BOFISS,341174535,andis 81290 tourmaline ionic/ceramic 1875 watt hair dryer,5,0,0,N,Y,Five Stars,Love this hair dryer.  It's louder than I'm used to but my hair seems smoother.,8/18/2015,0.058190729, ,1.0,0.575104469,1.0,0.0,0.709978559,0.753437872,0.682193096,0.824682649
100,138,138,45351550,R3DJXEPP8M7OV1,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",5,0,0,Y,N,"A good, no-nonsense dryer.","It's a good, no-nonsense hair dryer, and I'm rating it as such.  Three heat settings and two speeds give it great versatility to do a speed dry or more leisurely styling assistance.<br /><br />I'm particularly fond of the removable filter...this is replacing an older hair dryer that was very difficult to clean.  I'm less fond of the attachments...not that they are bad or anything, only that I've never used any kind of attachments for a hair dryer.  They seem a little loose though, so I'm not sure of their ultimate utility.<br /><br />This does put out plenty of power, and it seems like a &#34;clean&#34; heat without a ton of noise.  It's not whisper-quiet, but it does seem a little more discreet than my old hair dryer.<br /><br />So  I do like this - it's handy with a decent amount of power behind it.  As I said, it's no-nonsense.  And I appreciate it.",8/18/2015,0.430910241, ,1.0,0.673973992,1.0,0.0,0.739372468,0.779816261,0.713514961,0.846117561
101,139,139,30180318,R210GWU074SB0R,B007ROD3O2,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",5,0,1,N,Y,she said It feels like a real saloon,"My wife loves this thing, she said It feels like a real saloon.",8/18/2015,0.102127132, ,1.0,0.586759269,1.0,0.0,0.713443531,0.756547373,0.685885336,0.82720941
102,140,140,37516936,R3RI44VDBL7VV2,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Five Stars,LOVE this hair dryer!,8/18/2015,0.037615195, ,1.0,0.569646496,1.0,0.0,0.708355903,0.751981685,0.68046401,0.82349936
103,141,141,26733607,R1L1XEPY4VKLQS,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,0,0,N,Y,Five Stars,Best dryer I have ever owned.,8/18/2015,0.047711093, ,1.0,0.572324586,1.0,0.0,0.709152099,0.7526962,0.681312429,0.82407997
104,143,143,7969238,R3QRN258JRPJKZ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Five Stars,very nice hair dryer and good price too!,8/18/2015,0.192475738, ,1.0,0.610725611,1.0,0.0,0.720568724,0.762941593,0.693477874,0.832405312
105,146,146,163128,R2D99YJ18OUBRU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Five Stars,Good!,8/18/2015,0.03658225, ,1.0,0.569372491,1.0,0.0,0.708274442,0.751908581,0.680377205,0.823439956
