,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4,Total score5
48,174,174,42689422,R5ZGQKKWM8EZK,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,5,2,3,Y,N,"Great value, heavy duty motor, all the bells and whistles and 4 year warranty!","I already have the D3190A, which is a LOT like this AC215C that I selected for my daughter because she likes this color better than the purple.<br />They both have the &#34;cool shot feature&#34; which we love, and the cleanable filter (*VERY important feature to keep airflow going strong) which is key to its ability to dry hair quickly, you would think all hair dryers would have it!<br /><br />Now to its features: it has the three heat settings & two power settings (*I wish it had 3 power settings!)<br />It has a concentrator and a diffuser which my daughter who has a head full of natural curls says it is an ESSENTIAL attachment to have if you have curls like her.<br />It also has the &#34;ionic (heat protection) technology&#34; that keeps your hair free from frizz & fly aways, it dries hair fast we both have long hair & it doesn't tangle it all up when blow drying on high,<br /><br />* ALL of this is just like the purple D3190A model, where it differs is that this one has a<br />FOUR year warranty as opposed to the D3190A, which only has a 2 yr warranty and they say it has a Salon quality AC motor for 4 times a longer life<br />so, that explains the longer warranty. For $10.00 more you get a better value as this is supposed to last twice as long as the purple D3190A one that is $20.00<br />They both function excellently, if money is tight get the purple D3190A one, if you have the extra $10 I would go with this one!",8/15/2015,0.889413673, ,1.0,0.795599004,1.301029996,0.116678293,0.794643488,0.827819031,0.773432896,0.882205166,0.746239828
49,179,179,42689422,R7NWIOCA5RVPR,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",5,19,26,Y,N,Love the cool shot feature and that the filter is cleanable!,"Let me start with the removable filter which allows you to  clean the dust out, my previous dryers did not have this option and the filter would clog diminishing the airflow and the drying ability. That is why this is such an important feature to me,you would think all hair dryers would have it!<br />Now to its features: it has 3 heat settings and 2 power settings (*wish there were 3!)<br /> annnd a &#34;cool shot&#34; which Iove, Love, LOVE! I have very thin, fine hair and when I set my hair with heat rollers I use the &#34;cool shot&#34; feature to speed up the &#34;set&#34; and my curls stay in longer as the hair is more cooled down before I take the rollers out so the curls don't fall out as quickly as they used to, my set lasts longer.<br />I use the concentrator but have no need for the diffuser but if you are naturally curly it is a nice attachment to have.<br />It has the heat protection &#34;ionic technology&#34; that helps keep your hair frizz and fly away free, dries hair fast (I have long hair) and doesn't tangle it up when just doing a blow dry and not setting my curls.<br />It has a 2 year warranty and is at a GREAT price for what you get. I would recommend this dryer.",8/15/2015,0.690111569, ,1.0,0.742731088,2.0072559819999998,0.390409295,0.823762995,0.850202213,0.806859232,0.8935451940000001,0.7851877420000001
50,181,181,27168857,R1334SZ1MRLOV1,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,AWESOME!,"It's a bit heavy but I LOVE IT! I have curly, frizzy hair and it has helped control it. The price it GREAT too. I can't compare it to a &#34;high end&#34; dryer but within this price range it's #1.",8/15/2015,0.380319245, ,1.0,0.66055396,1.0,0.0,0.7353826920000001,0.776235797,0.709263495,0.843208099,0.6757773440000001
51,184,184,23458206,RYDDWEFO1455V,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,1,2,N,Y,Girl's (2nd) best electronic friend. ;),"Needed a new dryer and have been shopping around for a while.  I've looked at this one online a few times but couldn't justify the price.  Then it  went on sale and I jumped on it.  Just got it, first use.  It's not silver, like the one pictured, but I didn't buy it for color so I don't care (mine is kind of a gunmetal black).  Beautifully packaged, easy to understand directions/ switches (and they should be- I'm drying my hair, not launching a rocket into space).  A bit heavier than my last dryer, but not uncomfortable.  I did notice a really mild chemical odor, but I was using the dryer on its highest setting and I'm guessing it had to do with the casing heating up.  The odor did go away and it was never overpowering and didn't make me think the dryer was going to explode in my hand or anything.  The dryer did NOT dry my thick, mid-back length hair in 5 minutes (as was claimed by another reviewer, I think) but it did SIGNIFICANTLY decrease my drying time.  Took about 22 minutes down from 40-50 (and would still have damp spots), and that was with a little extra time fiddling around styling because.....MY HAIR LOOKS AWESOME.  Seriously.  I could be in a hair products commercial right now, I'm not kidding.  I feel like my gorgeous hair is going to waste just sitting inside writing an Amazon review, but this baby deserves it so I sat right down to do it.  I would have NEVER believed a dryer would make so much difference (otherwise I'd have bought this ages ago), but truly, I look like I just walked out of the salon.  I want to stockpile these so I never have to live without it.  This was a phenomenal deal on sale, but I would pay full price (and then some) knowing what I know now.",8/15/2015,0.058670806, ,1.0,0.575231817,1.159040418,0.061643573,0.7201136359999999,0.7616889370000001,0.693532707,0.829845168,0.659454591
52,185,185,43680081,R4RV6DTH4PTJA,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,2,2,N,Y,Five Stars,Loved!!! My hair is dry in less than 5 minutes. The best.,8/15/2015,0.0011554, ,1.0,0.55997498,1.318080836,0.123287146,0.725674996,0.765835501,0.699998608,0.831672395,0.667080161
53,186,186,10746822,R1HI1ZGO71ZCZ7,B00440ZZKW,734632472,t3 featherweight journey travel hair dryer,5,0,0,N,Y,Glad I finally wised up,I never realized that spending a little more on a hairdryer could be so worth it. Cut my drying time in half. I've just never even thought of ordering a higher end hair dryer. Glad I finally wised up!,8/14/2015,0.17910121399999998, ,1.0,0.607177815,1.0,0.0,0.719513964,0.7619950409999999,0.6923539320000001,0.83163615,0.657533377
54,188,188,50791588,R1IEQJ6F4A6VKO,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),5,0,0,N,Y,A+ Air Power!,"LOVE it. Finally a hairdryer that has powerful air, just the right heat settings, and doesn't break the bank. Three heat settings that feel like they should. Cold. Warm. Hot. Two speed settings, high and low. Very happy with the ease of selecting what I want, plus (again) the great air flow.<br /><br />A major plus is not having the high-pitch screeching whine of a Conair or so many other brands. For such power, the Allure 2200W is a relatively quiet dryer. On a noise scale of 10, I would venture to say between &#34;4&#34; and &#34;6,&#34; depending on the settings. For comparison, I would rate most Conairs and probably most other blow dryers I've used at between 7-10. Not dis'ing Conair, just mostly been using that brand for the past decade.<br /><br />My only wish is that the Allure buttons were on the right side (as opposed to facing inside toward your head), as I find the buttons a tad easy to inadvertently press. But that's a personal preference. Maybe you'll like it just the way it is. On the other hand, if you have both left- and right-handed family members, this might be a good solution.<br /><br />Either way, I personally love this dryer. Five stars.",8/14/2015,0.758652247, ,1.0,0.7609125459999999,1.0,0.0,0.7652193,0.803011467,0.741057095,0.86496584,0.710079908
55,189,189,23334099,RUG3DDTLTMQG1,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,... of these in a hotel while on vacation and liked it so much I came home and ordered one,I used one of these in a hotel while on vacation and liked it so much I came home and ordered one.  It works so much faster than my older one.,8/14/2015,0.17695127800000002, ,1.0,0.6066075120000001,1.0,0.0,0.719344413,0.7618428840000001,0.69217326,0.8315125090000001,0.657338448
56,194,194,14112660,R339QLE6WNVRB7,B008O1V33A,569841544,professional lightweight hair dryer,5,0,0,N,Y,Excellent buy at this price point!,Great hair dryer for the price!,8/14/2015,0.105130911, ,1.0,0.5875560670000001,1.0,0.0,0.713680419,0.756759959,0.686137762,0.827382155,0.650826664
57,195,195,51941990,R2B9QG5L6SRRKU,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",5,1,1,Y,N,Wow--that was fast!,"I got this because my old hairdryer was starting to get beat.  I was really surprised at how quickly my hair dried using it.  I have long hair which usually takes a while to dry and literally it took just a few minutes to get it dry.  Really surprising.  And it wasnt superhot either.  I also had more shine, again a surprise.  I dont know how a dryer can shine your hair but it does.  I didnt expect the claims on the box to really be true, particularyl at this dryers price.  A great deal!",8/14/2015,0.1954226, ,1.0,0.611507311,1.150514998,0.058339145999999995,0.730357076,0.7709267590000001,0.704419082,0.8374344359999999,0.671165243
58,197,197,51868838,RPSB8A2MPWMKT,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,I love how it folds and how it is easy to ...,"Bought this to take on a trip to Europe.  I love how it folds and how it is easy to convert the voltage.  Most importantly, this small dryer works really well!  Great purchase....BUY IT!",8/13/2015,0.22635861399999999, ,1.0,0.61971356,1.0,0.0,0.723240841,0.765339578,0.696325256,0.8343539000000001,0.661818095
59,198,198,13745599,R2BCC54Z1728KE,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,5,0,0,N,Y,Cuts down on the frizz!,"This really works.  I've tried several ceramic, ionic dryers in the past few years and I saw absolutely no difference in how my fine ,&#34; prone to frizz in humidity&#34; hair came out after blowing it dry.  With my new Panasonic, my hair looks smoother, less frizzy and stays that way during the day. For me, this is a keeper!",8/13/2015,0.35718615299999995, ,1.0,0.654417555,1.0,0.0,0.7335583390000001,0.774598604,0.707319481,0.841877726,0.67367992
60,199,199,16065367,R1EXTDLM1DGFS,B0009XH6V4,670161917,andis micro turbo hair dryer,5,1,1,N,Y,Light and powerful,Light and powerful.  Great for travel.  Dries your hair quickly.,8/13/2015,0.169533509, ,1.0,0.604639836,1.150514998,0.058339145999999995,0.728315375,0.7690945159999999,0.702243466,0.835945567,0.66881794
61,202,202,22512379,R3680KPSRU144J,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Great blow dryer!!,Love this dryer!!!! Hair dries quicker and is so convenient to travel with!,8/13/2015,0.186292898, ,1.0,0.609085519,1.0,0.0,0.720081125,0.762504016,0.692958292,0.832049741,0.65818543
62,203,203,48330087,R273B5V02ATC55,B00QNC39TI,828468145,mhd professional salon grade 1875w low noise ionic ceramic ac infrared heat hair dryer plus one concentrator and one diffuser black color,5,0,0,N,Y,Bit heavier than desired but overall great,Got this for my mom. It is a bit heavier than she'd like but overall she loves it!,8/13/2015,0.143666425, ,1.0,0.597778198,1.0,0.0,0.7167194579999999,0.7594872229999999,0.689376133,0.829598313,0.6543205879999999
63,207,207,49314436,R1Y4GQ0H81YIET,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,5,0,0,N,Y,Worth the heavy price!,"Really enjoying this dryer. Works really well for my curly hair. I had a really nice/pricey dryer, similar to this one, for years and when it gave out I bought a dept store $30 dryer. I noticed immediately that my hair was getting frizzy. I used that for several months and then finally decided to break down and shell out the cash for this dryer. So glad that I did.<br /><br />I mostly use it with the curl diffuser on warm heat. I get great curls and less frizz. On occasion I use the directional attachment to straighten my bangs or all of my hair and I love that too. Makes my hair silky smooth.<br /><br />The last time I bathed my dog I used the other nozzle that is supposed to be &#34;quick dry.&#34; That was really amazing. Dried my little dog in no time. I was happy and she seemed to be relieved. I imagine that if you don't need to worry about frizz, this quick dry nozzle would be great if you're in a hurry.<br /><br />I've had this for several weeks and I would recommend it. Hoping this one lasts quite a while!",8/12/2015,0.328965789, ,1.0,0.646931674,1.0,0.0,0.731332787,0.7726013709999999,0.7049479540000001,0.840254787,0.6711212459999999
64,209,209,45664769,RVVD40C36Q50N,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Can't beat the power for the price!,"This thing is awesome!! Small, compact, powerful. This thing stores well as it folds up, for those of us that have limited bathroom space and cabinets or travel often. Conair has been making quality products for years and they have always been affordable.",8/12/2015,0.45955110899999996, ,1.0,0.681571418,1.0,0.0,0.741631182,0.7818432540000001,0.715921825,0.847764683,0.6829611109999999
