,Unnamed: 0,Unnamed: 0.1,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Total score
83,149,149,45304288,R163LW970AY27D,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Great value for the money,6/24/2015,0.036380783,27.0,0.77
84,150,150,50523388,R3I90C5MG6JQSH,B001QFYDSI,295520151,sharp microwave drawer oven,5,2,2,N,Y,Great Product!,"We opted for this style of microwave this time around in our new kitchen and have not been disappointed! The shipping was fast (thanks to Amazon), the look of the microwave is wonderful and goes well with our other appliances (GE Monogram & DCS), the drawer opens and closes well, it cooks wonderfully, it's quiet, controls are simple to use, the kitchen timer is handy...I know there were some negative posts, but as of now, after 4 months of use, I couldn't be happier!",6/24/2015,0.103192625,2.0,0.79
85,151,151,26163837,R2HYWHBN8MWANW,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,fits ikea wall cabinets..,6/24/2015,0.091408746,28.0,0.77
86,152,152,23272535,RC1V9WJOMJ17E,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Great little microwave!,6/23/2015,0.077529241,28.0,0.77
87,153,153,20249178,R1KA167MA5TX0B,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,0,0,N,Y,Five Stars,Really worked. The once rusty bottom inside of my microwave looks brand new.,6/22/2015,-0.056278262999999995,1.0,0.76
88,154,154,2538965,RIH1YQOP3DBXC,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,5,0,0,N,Y,Five Stars,Came in on time. Had no issues,6/22/2015,-0.036846692,0.0,0.76
89,157,157,552804,RICLDNUBRB4ZZ,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,4,2,3,N,Y,Four Stars,"Very satisfied , looking great, AAAA",6/19/2015,0.120535369,1.0,0.66
90,158,158,28660317,R12TRBRT2TGCTJ,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,2,2,N,Y,Stylist microwave,"Prompt shipment, great quality. Stylish microwave, perfect for limited counter space.",6/18/2015,0.179516665,2.0,0.79
91,160,160,24569046,RWN0SBTAQZ2EI,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,5,0,0,N,Y,Great item and seller!,Great item and seller!,6/18/2015,0.07221522799999999,1.0,0.77
92,164,164,1807895,R1LZARCZY8L7MS,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",5,0,1,N,Y,Five Stars,5 star very happy with it,6/16/2015,0.047835307,0.0,0.77
93,165,165,38752240,R2XK3M2NFIM2FO,B00NQFSSWS,692404913,samsung counter top microwave,5,0,1,N,Y,Amazing,Simply the best microwave we have ever owned,6/15/2015,0.098027549,4.0,0.77
94,166,166,48479116,R2X6QIO45VVIJS,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,A great little microwave for the price,As described. A great little microwave for the price!,6/15/2015,0.07023307,22.0,0.77
95,167,167,12737592,R1RWUZNR4OCN0L,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,4,1,1,N,Y,I works well and I am happy with it,It is a cute microwave that fits into the space I had.  It is a little smaller than I had imagined and the &#34;crome&#34; on the outside is a little hard to clean.  I works well and I am happy with it.,6/14/2015,0.37151267,23.0,0.66
96,168,168,47123351,R2H26J3O0ED2Y6,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Great product,6/14/2015,0.058280526,24.0,0.77
97,169,169,11774947,R28SDES59I6W9Z,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Powerful and beautiful microwave.,6/14/2015,0.089992426,25.0,0.77
98,170,170,13822957,RBBLEFG4QUYJM,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Very good product for the price.,6/14/2015,0.102548587,26.0,0.77
99,171,171,14465243,RLL0U047K7JS3,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,5,0,0,N,Y,Great Trim Kit,"Great product, looks nice... Exactly what we were looking for. Arrived in great shape two days after we ordered it!",6/11/2015,0.094592359,2.0,0.77
100,174,174,51051102,RPOYPOP5E2VQ6,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,5,0,1,N,Y,Excellent value for money,"He has worked perfectly right out the box. It was simple to set up and easy to use. I've used it to defrost meat, make beverages, bake potatoes etc etc and its been great. Excellent value for money. It lived up to its Consumer Report's Best Buy status",6/9/2015,0.293145212,26.0,0.78
101,178,178,6314847,R1541OS04QRJ5C,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Absolutely fine. Actually,"Absolutely fine.<br />Actually, I recommended it to a friend.  It was the right size for her.<br />She ordered and received from you.  Fits perfectly for her too.<br />I like the handle on the door.  Makes it easier.",6/7/2015,0.28781634,27.0,0.78
102,180,180,28586302,R2PATR8EL5FJC7,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Nice little Machine!,Fits in my studio without taking up to much space. I have no down side to comment on this little microwave. It functions perfectly for what I need it for...which is heating bowls of isomalt for working hot sugar art. Love it!,6/6/2015,0.33424757,26.0,0.78
103,182,182,16519967,R2K57TO4G9FC9C,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,3,3,N,Y,Great for limited space,This is a great little microwave. It fits perfectly in my tiny space so that I have a little more needed counter space than I did with my larger microwave,6/5/2015,0.253481368,3.0,0.81
104,183,183,37992460,RY5ROV01NTKD3,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Perfect size for my dinner plates,Perfect size for my dinner plates. I like the express cook buttons that allow me to hit one button to start cooking. Cooking times for store bought frozen foods seems to be just right for this microwave. Good quality for a low price.,6/5/2015,0.191965542,27.0,0.78
105,186,186,19443892,RK5D50840CCAE,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,works,6/3/2015,0.036055408,28.0,0.77
106,188,188,2397922,R10J20RIZIRYPC,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Works great and priced right,I am in a wheelchair.  Cannot stand to reach our over the stove microwave.  Purchased this to place on he counter.  Now I can microwave to my hearts content.  Works great and priced right.  Would recommend it to everyone.,6/3/2015,0.036256712,30.0,0.77
107,189,189,26241480,R20U165C43HAQA,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,5,0,0,N,Y,Five Stars,Exactly what I wanted.,6/3/2015,-0.000368182,3.0,0.77
108,190,190,12350298,R300ZT6T6O9XBW,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Looks great for the price and works well! Could not ask for more.,6/3/2015,0.180942632,31.0,0.78
109,191,191,43808474,R1BC3E2QS68XXX,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,0,0,N,Y,Five Stars,Product does the job it was sold to do.,6/2/2015,-0.02980874,2.0,0.76
110,193,193,30569926,R2A0554RLEXC1L,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,love this! Good size for countertops<br /><br />had it since January 2015 and loved every minute of it.,6/1/2015,0.166086768,32.0,0.78
111,196,196,47986142,R1OBGOWZEHPYK2,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,4,2,2,N,Y,Simple but Nice!,"Great value for the price. Full array of function controls. Takes up small amount of counter space, yet has plenty of room for a full 10 1/2&#34; dinner plate on its motorized turntable.",5/30/2015,0.402353546,31.0,0.67
112,198,198,21041172,R3KXSH8GS72ZHR,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,5,0,0,N,Y,Five Stars,TThe kit works well. It took lots of work to unload and reload the microwave over the range though.,5/30/2015,0.189391363,1.0,0.78
113,199,199,34793204,R205I5IVIPNKWB,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,It's great,5/30/2015,0.037303233,32.0,0.77
114,200,200,23454980,RJGT5P2IVO09N,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,3,3,N,Y,Great stuff. Saved me from having to buy new ...,"Great stuff.  Saved me from having to buy new oven.  It's been a year, and it's still good.",5/30/2015,0.133663963,3.0,0.8
115,201,201,10151756,R109GLOGRQ2E5D,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Great little microwave!!!,"My over the range microwave died and the manufacturer no longer makes the model I have.  Because it will take me some time to find what will look correct with what I now have, I needed a microwave oven quick!  Took a chance, because I didn't want to spend a lot of money, and purchased the Danby 0.7 cu. ft. countertop.  I couldn't be more pleased.  It works just great for what I need and it arrived in two days!",5/28/2015,-0.023143413999999998,31.0,0.77
116,202,202,40617537,R3O8C1BJYKZ6Z5,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",4,3,3,N,Y,perfect.,"It works, nothing fancy, no bells and whistles. It's small its basic and that's all I needed. Big enough to fit a dinner plate and small enough to push into a corner, perfect.",5/27/2015,0.10410946900000001,4.0,0.66
117,203,203,24648357,R8B773YIDRE9Z,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",5,0,1,N,Y,very nice!,"Fast delivery, great microwave!",5/27/2015,0.09716109099999999,1.0,0.77
118,205,205,16226056,RA40MJPJ5L90J,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,"Great small size, easy to clean. Amazing price!",5/26/2015,0.153038169,30.0,0.77
119,206,206,35518392,R16LCB3C22CDEE,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,Very nice little microwave and doesn't take up a ton of space on the counter.,5/26/2015,-0.015012805,31.0,0.77
120,209,209,22203804,R6K84574GQB7A,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Great product for the money,"Great little unit. Only big enough for one dinner plate, but does the job well.",5/25/2015,0.013736192,33.0,0.77
121,210,210,36253745,RNHJCWGCXCYIE,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Great Mircowave,"The microwave and is nicer then I expected for the price. It is stainless steel inside and out. they also include a replacement key pad cover. the only thing I do not like is the glass turntable did not come with a wheeled undercarriage to allow for smoother rotation, but other then that very nice and I would by again.",5/24/2015,0.112202114,34.0,0.77
122,211,211,49865715,RCHSF6V062F0K,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,5,0,0,N,Y,... exactly what I needed to repair my microwave - easy install.,This part was exactly what I needed to repair my microwave - easy install.,5/24/2015,0.03488662,2.0,0.77
123,214,214,899959,R2KLJXKH63Q79X,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4,4,5,N,Y,"Great price, shipped in good speedy time","Great price, shipped in good speedy time,  a very small dent that we decided we were not going to complain or worry about!  Oven was mounted, and neither of us felt it was worth taking out and starting over!!!  Works great, convection or micro- wave!!",5/20/2015,0.14165471,0.0,0.67
124,215,215,49872061,R22JV9UGDBU4T4,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Nice!,Fits under my cabinet & is pretty quiet.  I've only used it to heat up things & works great.  Takes up only a small amount of countertop.,5/19/2015,0.156984016,32.0,0.78
125,216,216,20207650,RP2MT8N1SZ89T,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Danby Delivers Quality and Value,"Great product, really like it, and the price was amazing.<br />I got in time and it was pack well.<br />I would recommend it to others, one caveat let's hope it last a few years.<br />Martha",5/19/2015,0.230198674,33.0,0.78
126,217,217,44035942,RGDMD4BTMC6F0,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,A great Canadian product!,Just the right size. Not too big.....not too small.,5/19/2015,0.050479515999999995,34.0,0.77
127,218,218,20967425,R3QIBYTTC1BM0J,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,0,0,N,Y,Five Stars,Good paint to touch up the interior of a microwave,5/17/2015,-0.002624173,3.0,0.77
128,220,220,15498011,R6ITZ4QZ7PPYN,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,5,0,0,N,Y,Five Stars,Part was received on time and works perfectly.,5/17/2015,0.064474558,4.0,0.77
129,222,222,28498059,R53D680LOUMGG,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,5,1,1,N,Y,"great value, intuitive controls","big enough for me, easy to use controls, great price",5/16/2015,0.025647404,32.0,0.78
130,224,224,12958901,R3PO0FS6U9AYH7,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,5,0,0,N,Y,Got it same day as ordered.  Awesome,We are back up and running.,5/13/2015,-0.010708638000000001,5.0,0.77
131,225,225,10001977,R2HS70FXJIHJXV,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",5,2,2,N,Y,very good i event toast bread in it,"Very , very good i event toast bread in it, thank you SAMSUMG and AMAZON TOOOOO",5/11/2015,0.13883953599999999,1.0,0.79
132,228,228,50782118,RYAK6FMQP5OIZ,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,0,0,N,Y,Five Stars,It works fine.,5/8/2015,0.089583615,26.0,0.77
133,231,231,32536629,R30L5ZFH38L1TP,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,5,5,8,N,Y,Just perfect in all ways,"Exactly what we hoped for in every way.<br />After needing to retire our well-loved Advantium, we opted to replace it with a more-basic microwave.<br />After rewiring from 220 (what the Advantium required) to regular ol' 110, we bought this GE microwave-combo<br />and had it installed. What separates this unit from other combination models? Well, for one...<br />We can use the timer AND the microwave at the same time; Something we kind of took for granted<br />in having had the Advantium for so many years.No other microwave seems to have this stupidly-basic<br />feature, something we learned the hard way by initially purchasing a top-rated Sanyo unit.<br />(And they questioned US when we kvetched about the timer/use of microwave conflict, insisting we were<br />asking for too much; Right...)<br />Back to this GE: Stainless steel interior is wickedly-easy to clean, the 'beep' tone isn't obnoxious, and the heating<br />element cooks evenly.<br />Just perfect in all ways; Can't say more about it.<br />Thanks!",5/8/2015,0.6162793639999999,0.0,0.83
